ID,CA,Blue,Green,Red,NIR2,NIR1,SWIR1,SWIR2
0,0.020287778228521347,0.03239930048584938,0.05980904400348663,0.06246672198176384,0.23596827685832977,0.23596827685832977,0.2023068368434906,0.1146707534790039
1,0.03252003714442253,0.05915869027376175,0.10231436043977737,0.12761364877223969,0.3096374571323395,0.3096374571323395,0.24744991958141327,0.18456950783729553
2,0.023036416620016098,0.04102453589439392,0.06725698709487915,0.08713971078395844,0.15871435403823853,0.15871435403823853,0.1251746565103531,0.08440034091472626
3,0.607627809047699,0.6638800501823425,0.7064235210418701,0.70839923620224,0.6834352016448975,0.6834352016448975,0.0799899473786354,0.07789523899555206
4,0.050811849534511566,0.07353346794843674,0.12657217681407928,0.18824678659439087,0.2690542936325073,0.2690542936325073,0.34271755814552307,0.305738627910614
5,0.05038255453109741,0.07039977610111237,0.12083679437637329,0.07016249001026154,0.5855333805084229,0.5855333805084229,0.2775939106941223,0.13292723894119263
6,0.10527081787586212,0.13353405892848969,0.19002079963684082,0.25556284189224243,0.2914297580718994,0.2914297580718994,0.32033684849739075,0.30112478137016296
7,0.09149712324142456,0.11984503269195557,0.20216025412082672,0.2958732843399048,0.39715826511383057,0.39715826511383057,0.560943067073822,0.530254065990448
8,0.0140941571444273,0.028117364272475243,0.042083874344825745,0.04129590094089508,0.18029437959194183,0.18029437959194183,0.11956778168678284,0.056229688227176666
9,0.06249517947435379,0.08996660262346268,0.1341860294342041,0.16990132629871368,0.23284220695495605,0.23284220695495605,0.28594571352005005,0.24123133718967438
10,0.03102695941925049,0.05951997637748718,0.10254071652889252,0.11918802559375763,0.27807125449180603,0.27807125449180603,0.3002263307571411,0.2241942286491394
11,0.050342757254838943,0.0716877207159996,0.122203528881073,0.19056271016597748,0.28261798620224,0.28261798620224,0.42368942499160767,0.3821256458759308
12,0.006653939373791218,0.01892651431262493,0.04734319821000099,0.03708456829190254,0.28023311495780945,0.28023311495780945,0.12751078605651855,0.05621378868818283
13,0.028007347136735916,0.03683271259069443,0.049015168100595474,0.0504600815474987,0.1318558305501938,0.1318558305501938,0.11672814190387726,0.06529998034238815
14,0.028076307848095894,0.04330839589238167,0.07024701684713364,0.06495176255702972,0.24965326488018036,0.24965326488018036,0.16126124560832977,0.07581128925085068
15,0.018525755032896996,0.034865569323301315,0.076186902821064,0.06794577836990356,0.32110217213630676,0.32110217213630676,0.22908763587474823,0.1236681118607521
16,0.0259491428732872,0.04921497404575348,0.08649418503046036,0.11248891055583954,0.2856220304965973,0.2856220304965973,0.2882519066333771,0.18870417773723602
17,0.19618993997573853,0.19523146748542786,0.17157040536403656,0.1338527351617813,0.10844334959983826,0.10844334959983826,0.029801392927765846,0.019351672381162643
18,0.005519595462828875,0.025385500863194466,0.06426171213388443,0.059966932982206345,0.29574018716812134,0.29574018716812134,0.18761903047561646,0.10454778373241425
19,0.05817683786153793,0.07784785330295563,0.11238783597946167,0.1441713273525238,0.1969093531370163,0.1969093531370163,0.2414618879556656,0.2080882340669632
20,0.017728153616189957,0.03013475053012371,0.06748998910188675,0.06694883853197098,0.31230881810188293,0.31230881810188293,0.20583143830299377,0.12250971794128418
21,0.02114206552505493,0.050443135201931,0.09187149256467819,0.12937021255493164,0.25418516993522644,0.25418516993522644,0.3691667914390564,0.2530577778816223
22,0.046263471245765686,0.07525302469730377,0.10151255130767822,0.10866210609674454,0.20050764083862305,0.20050764083862305,0.15803663432598114,0.11043546348810196
23,0.0820448100566864,0.11450306326150894,0.19986049830913544,0.2788991928100586,0.3795452415943146,0.3795452415943146,0.4446142017841339,0.3119940459728241
